id	filename	md5	size	state
f404762d-dbae-4fac-bd64-8728780cac00	dcd3cfda-48fa-418c-ae23-15a046367681.wgs.ASCAT.gene_level.copy_number_variation.tsv	c5433c3a093db24eb3ead76bda3377e1	3442778	validated
e3d86fa4-09f2-4a19-b968-59c5bbe61f7a	ffa5573a-6d9f-4831-8dd1-a83cb956ae61.wgs.ASCAT.gene_level.copy_number_variation.tsv	08194d0c72bcac9f527cb31cd774042f	3442766	validated
e9f19a31-6ca2-4d51-a3f7-804dec4d4b41	6bd7dba2-4167-4e4a-9a1b-966ec4753c32.rna_seq.augmented_star_gene_counts.tsv	0b8c5ca48fe5671f55033c11181a5066	4227924	validated
d06c593c-952b-4e73-906d-5b16e0ecac2b	1685f71b-a904-4104-a23c-5db7f17a7265.wgs.ASCAT.gene_level.copy_number_variation.tsv	c62ce9622327cb80a1a5ca04be6d32b2	3441254	validated
e96b5cff-d1c9-4d70-9159-a206bb3cb729	524ee16a-e204-4f64-9cd9-2a945fd8c3b3.wgs.ASCAT.gene_level.copy_number_variation.tsv	b251628993223d0b85b09f2a001b82a5	3442362	validated
f3f4afe4-9af3-4034-9605-d3a649583916	9a6969d7-bc3c-43dd-9625-f577eeeca7f0.rna_seq.augmented_star_gene_counts.tsv	67ed4f9279ec1a45e5d5e0e40e922bcc	4228620	validated
ed85d858-c702-4604-a7af-d18293bbdd21	e29c058b-fece-4e8f-ba93-17cf8918325a.wgs.ASCAT.gene_level.copy_number_variation.tsv	8e5705b6d4bfc715a1ff89e6b0a701fa	3442826	validated
ffc619ed-9dc5-4364-9384-46c9a7fee273	1966a71b-dd25-4489-a253-7176758da80b.rna_seq.augmented_star_gene_counts.tsv	cf1d48015b49a5fdf36848685013590d	4237603	validated
e8dcd3bc-674e-4e3d-bc11-21ed5914b6b5	7a39e845-71f4-4f7f-982a-8872d1862799.rna_seq.augmented_star_gene_counts.tsv	29b6e585a33f88455c074b72c2357043	4238172	validated
d5e29a6c-176f-4bea-9f51-8fc8d2e6ca38	a9c8dbe5-d88f-4ea0-bac3-bca4ff419cb4.rna_seq.augmented_star_gene_counts.tsv	8f2f0e44de80c0c408b11c489eb2500a	4237677	validated
ff184d74-848e-4a36-b52a-f1304f0996bc	bb046a66-a7ea-48dd-97f7-a22ec7dfcc42.rna_seq.augmented_star_gene_counts.tsv	bde8a892d3ac06f67b1ce58830579799	4235756	validated
dee72033-a0ba-4684-91da-33635e1dd711	a891591b-add1-479a-851d-b3132eef54d5.wgs.ASCAT.gene_level.copy_number_variation.tsv	6d2963d6a44d1f81b5c1e1aee34316f8	3442799	validated
f89a0aca-3481-435d-8638-5aa61df552f0	26f40e3b-301e-45e0-a663-ce5ba150d5aa.rna_seq.augmented_star_gene_counts.tsv	8d68dc8fe50f7ef0501f3800106c1acc	4237635	validated
ee8c3f00-4dc6-449f-bebb-4520063d276d	f6aaf704-ebc5-43b1-8d86-dc7590bd3313.rna_seq.augmented_star_gene_counts.tsv	cc011f4cb9f9656e4ec344cbe875dad1	4242177	validated
efa0220c-08fa-4846-920a-f57eaad5492d	57fb2441-2549-432b-aa59-c1ae52c23bb4.rna_seq.augmented_star_gene_counts.tsv	eef2cd428ca2014ebe6cefcb928bad23	4233629	validated
e482a7c1-5986-47f8-bd3e-813a227b9358	c4abafc6-d4f5-4bc2-b6a8-1c887cf63392.rna_seq.augmented_star_gene_counts.tsv	b1009eb057be90c5b6aea2ac280e0122	4229872	validated
fdfac8d6-035f-451b-b96d-2cc010c7e015	a952da7b-ee2f-4d8a-a27f-716401dd72ba.rna_seq.augmented_star_gene_counts.tsv	8b79b9830940e40a4933e0a2bb8152ed	4244292	validated
e0d4752c-3380-441b-972f-5d9974830d25	ae06ea9e-9539-40db-bfe5-ffd8896ba307.wgs.ASCAT.gene_level.copy_number_variation.tsv	419e87b5fe43a1ce644f667ba7383861	3441242	validated
d726e02e-9579-4ee3-b689-e14e1a647015	209b2457-fb74-4d86-8f12-344199b8137c.rna_seq.augmented_star_gene_counts.tsv	bd00fe69c496b2cfc9a21c6fee835ddd	4239085	validated
0550f845-a1eb-46c4-85c6-756b36575a2c	26cab15d-462c-43bd-bb63-fa2ab028c710.wgs.ASCAT.gene_level.copy_number_variation.tsv	8b2a1eb50cf12c208d61fb08fd0f6980	3442784	validated
1006301d-69cd-4578-9417-326dfd8ecd54	e0f1bb0d-29c3-4114-ba3f-abeac8a27c95.rna_seq.augmented_star_gene_counts.tsv	e0602e56198d51566464dcb1a241ea32	4238007	validated
de8cf4d4-6709-4803-a22e-d0a500ebba1a	12661709-d8d0-406d-9b39-4a09651f561b.rna_seq.augmented_star_gene_counts.tsv	8d49008b1c8569416574f7daddaa5154	4230561	validated
f85f94dd-1e5c-48b5-b619-ce49362c6b46	c87f02c2-72df-4a69-8e6e-166f52440dda.rna_seq.augmented_star_gene_counts.tsv	efa82727bbda7fda8e30b881b1b71480	4220452	validated
e8930982-0895-4d21-ae92-f5180dae0aa8	35ef5664-e51a-43c4-bb80-06f97c83210b.rna_seq.augmented_star_gene_counts.tsv	829cac1933faefc25052d04333b289ff	4236513	validated
fce1878d-f4b5-4871-ab44-737ce64fdd7c	9c62bb7a-07b6-4b17-b887-a5d3e3df0e34.rna_seq.augmented_star_gene_counts.tsv	491755b4240056fa2293cabcf17fa641	4241969	validated
e086e4ae-af80-4565-858c-d8eb31f8ebc0	a230959c-09c1-40fb-b0d8-e95fb6b0916d.rna_seq.augmented_star_gene_counts.tsv	e92bb98645a82223c06264cb94fca08e	4231160	validated
edb03f98-bd9c-4665-8259-b0214175f4fa	f8d63768-e9eb-4b1e-b344-b19985e3fe9e.rna_seq.augmented_star_gene_counts.tsv	34fd720252408940706b6fc7a9e43759	4228610	validated
cfe75958-4a6a-4313-99e3-c5ae7c73e492	45bd70cc-b601-4a15-b3ec-a99b6854664e.rna_seq.augmented_star_gene_counts.tsv	d691bb3b04d4e9bb7c1d7d1279604ff2	4238608	validated
ebce3a1b-2c8e-494b-ae42-5d0b9b5ad013	0d7bbf59-e2d1-4a2a-9601-b7c3e3708dd0.wgs.ASCAT.gene_level.copy_number_variation.tsv	075e79526444e8c4f9426e7aad81014d	3441485	validated
d1cd32d0-a9d5-4225-86a5-9309e42a2ef1	c639b9d1-95f0-4853-aaa9-43b634492f51.rna_seq.augmented_star_gene_counts.tsv	fefa431bb187595e045e743b3e26b281	4230150	validated
fd6f4cd7-77d2-483b-b002-94353f821b20	84775b1f-4b84-4090-aa22-81c8abcfa19b.rna_seq.augmented_star_gene_counts.tsv	be77858667d8621ff372f531cbee86a9	4233037	validated
d7b52582-13ab-4418-91fb-3ff220cf9ecd	25f5f116-5b9e-442b-8f0a-0fc4de73fe84.wgs.ASCAT.gene_level.copy_number_variation.tsv	ab2ec329b9aa5e19a6bf52c78d61df19	3446309	validated
07cafd86-ced7-4bfb-9ff0-9151e1634e55	7f4dba12-c357-4d74-bb2e-e41ec4f4c01a.rna_seq.augmented_star_gene_counts.tsv	e67480d5b0beeb7c56240a213e77c5d5	4231058	validated
0e9a8104-cb3b-440d-bcd9-62bac649e01e	7b4a07f9-f648-4c84-ac57-f742456352b7.rna_seq.augmented_star_gene_counts.tsv	ef4e4001ce1c5b7dd87d3f4a4b068ebb	4235438	validated
f031c264-246e-416a-a9c4-daf9e5ce5bac	d2febc80-87bd-4d49-a4f4-907650d9ed8d.wgs.ASCAT.gene_level.copy_number_variation.tsv	0b0e5cb8ac06d900a5c8a199ea9d24df	3445028	validated
e2ef9daa-05ec-4db9-ae71-f204d61c4bfc	30d5ed92-b6f6-4860-b306-d640bf2d24f8.wgs.ASCAT.gene_level.copy_number_variation.tsv	664c8a7495e21f8a0a7a1d000ddc6bac	3442796	validated
0215d9f8-36a8-438a-abb3-eb96c5a087ac	7c4b77b4-56b8-4b17-8670-0e0915e18ebf.rna_seq.augmented_star_gene_counts.tsv	eeb2c4e6d496af21e2e4897af961df29	4232563	validated
025be3db-eb8a-4a51-8839-b8b9a7b5c1a8	5151c1e2-5d2e-4185-856a-4526a21a0abc.wgs.ASCAT.gene_level.copy_number_variation.tsv	51bb24fe72ea3727100d70ae85b7c27e	3441263	validated
008b1aad-2b5d-4292-a046-63f5c2948828	883d4f6c-baf5-4b30-9647-05a35b99b1bd.wgs.ASCAT.gene_level.copy_number_variation.tsv	1966fcb0465e0d141fba9cb4857dfc76	3444301	validated
04ceae4b-9059-4b03-965d-c22dc7ad72d1	c28c6e9d-498d-42eb-b122-9a38ea4509f8.wgs.ASCAT.gene_level.copy_number_variation.tsv	38b76e27e7c7b4a16ad234bc14419f09	3442784	validated
04822974-f030-4f26-9f67-f8bf28a54154	b7e1945e-b5d5-4357-bac0-6db45ab516db.rna_seq.augmented_star_gene_counts.tsv	6475fe331fc05e28200f10c04d8e796f	4228284	validated
0601750d-110f-451b-8989-fc4925156de3	8b251540-87e8-4ff0-a8ba-4d08c4d3b326.rna_seq.augmented_star_gene_counts.tsv	717e053b8390052b1a51832fbcc87ff4	4229330	validated
07ecb69b-ba00-430c-bbc6-66cc711d7888	ba6aa3ec-8b8c-4e81-9c94-1728bb842486.rna_seq.augmented_star_gene_counts.tsv	dae15545a180065945c462659bf535e7	4220039	validated
094b6b1f-2a52-4e1d-8666-9c484a675337	5a9d7ec6-351c-4886-a3fb-924acdb8f95c.wgs.ASCAT.gene_level.copy_number_variation.tsv	0ed091f05f0ed7b86419e29f415661c7	3441244	validated
0885869c-6a39-4824-92b5-1a7ecdb1a3bc	6031d9f9-a78e-490b-9ed3-1455a8d8a69a.rna_seq.augmented_star_gene_counts.tsv	3b24bfa01f8032853186d16b48fa3189	4240295	validated
0791f456-b9b0-456d-ae7b-52534bfb485f	1c4134e9-1bd6-455f-afa7-98a5d0d501c4.rna_seq.augmented_star_gene_counts.tsv	748be67cf9a07da6a2c1ddb09787e938	4226619	validated
0f6dfbe0-a24b-46a6-a5d8-333d66cfcbcc	9ad517d3-690a-4bc3-a9b9-fd31529be2d1.wgs.ASCAT.gene_level.copy_number_variation.tsv	23a72c32c432e869f34a1e85404a5275	3442064	validated
0a7d4db5-4dd8-4eb7-9798-afb3c0a7ebd7	3d7bfce7-47cc-431e-bc59-bf54529b7c3c.rna_seq.augmented_star_gene_counts.tsv	3e883c67d7ac362417d468616d853a92	4222312	validated
08d08a79-b457-4c9d-bd64-cf924b352137	b9c10e9c-3564-4510-9395-0978f6fc84a1.wgs.ASCAT.gene_level.copy_number_variation.tsv	13af420b1ce5f4a388cfd48a4f2097ae	3442899	validated
0ab50cf8-9530-4c83-830a-0e39bb0d83e2	e6037dc0-d2a6-47c4-86f3-98ae6a2890a2.rna_seq.augmented_star_gene_counts.tsv	df57b6013083b071d7306a35b52ff296	4219186	validated
0f5f37f0-d1f5-480a-a559-91e8f9036101	485b8d87-2864-40a0-bd26-6cbe7e2c2177.wgs.ASCAT.gene_level.copy_number_variation.tsv	668ddfaec5c64469a82ff57eb9f18485	3441245	validated
101ee892-3bca-47e7-9508-b3364d5314bc	d9ce1d84-3905-4db5-bdfe-159adea776c3.wgs.ASCAT.gene_level.copy_number_variation.tsv	9a9282769948bcac5ebe8b72cd19deb4	3441263	validated
0ab4a1bc-c9e6-4ab0-9582-4b364cd029db	88d816d0-b308-4255-a6d9-e71133850bb0.rna_seq.augmented_star_gene_counts.tsv	0c66aac95484e04c90218c900a521d11	4242847	validated
129c1f60-ef76-4564-83e8-cc5ce3d4eb16	da372d3b-b94e-41b4-97cd-be802b11ad7c.rna_seq.augmented_star_gene_counts.tsv	ac73be8ad2b5fc754fa5c039cf901221	4226422	validated
0d9e4a3d-2b2d-4090-a9d4-9343a75d2150	ac1028f4-f9fa-4bf3-9545-4d75d1761527.rna_seq.augmented_star_gene_counts.tsv	44f5e497335ffe78a90a1ee0ff844b3b	4243708	validated
0db6b930-2cc9-459e-a62a-c7bd2d4c1895	98930097-4cce-4750-8839-156d1075d6ca.rna_seq.augmented_star_gene_counts.tsv	8fc0388c6fcffb4a72421e99d41dbc1a	4225914	validated
0dfb6a3d-fa81-4d2b-b734-a2f443280c03	8dbdbb8d-cb43-42b3-a653-e8575a22daf5.rna_seq.augmented_star_gene_counts.tsv	ca2ea04b313808112e34bab7053ef0b0	4230521	validated
1474fefe-4506-4ce4-938e-8039a3cc811d	83b3c2ac-563b-46ba-9010-73fb174d434b.wgs.ASCAT.gene_level.copy_number_variation.tsv	d46e72dc7983f940265270b9220c9dd8	3442799	validated
10b7ef4e-f3e3-42f0-8a12-b2dfe25b7277	d3220cb1-bdfa-47b7-a8b2-d64138b8c399.rna_seq.augmented_star_gene_counts.tsv	78cebf4492bb54c43a69ebac8c6e3034	4235011	validated
1223318d-76d9-4ba5-8553-ffebb5b8afac	ec8a0ca0-a47c-4071-8089-f21f12f4dca4.rna_seq.augmented_star_gene_counts.tsv	14116e9c38c6fe1792a34aae31feed20	4243191	validated
178aaecf-f746-48d6-a1c9-6b876dc6a3d4	db8217c4-bb98-447f-848b-c0b44ee81623.wgs.ASCAT.gene_level.copy_number_variation.tsv	08444cc4f49c2365cbc8d8b9c3199289	3441251	validated
17546ba3-9a3f-4b0a-8283-35d55c492679	9eb14ddb-075f-4cdb-a7a8-eac913faaa98.rna_seq.augmented_star_gene_counts.tsv	0e0d98ff4f44e53abf55666c1bc41a56	4238705	validated
136ff0d2-e5f2-4099-bdc2-9172f59d5c5a	dee53cf5-dd7f-417f-9ff2-0c939f112612.wgs.ASCAT.gene_level.copy_number_variation.tsv	8267d7d1e2f626d55cb9586699594b80	3442775	validated
0f8d9955-f171-43ba-96d2-0050ae93644c	4c4dea45-471e-4008-a99c-f438a0cc2e9f.rna_seq.augmented_star_gene_counts.tsv	f5120a1943aa47e8c60d1de50f895b88	4236191	validated
1f3f69f0-ac8c-4486-97ca-11de74ec0610	2ba0c58e-63fa-409d-9042-a94b787eeba7.wgs.ASCAT.gene_level.copy_number_variation.tsv	594a5d63b33d06357bd2394c962c712c	3441263	validated
1a2ff089-35c5-47d3-9712-6a6149b283ed	7df70805-bc88-45cd-b4a3-1ca5c9802887.wgs.ASCAT.gene_level.copy_number_variation.tsv	dc95316e1e7b5df46e0be19096bd1b10	3442787	validated
1bfb643b-d236-4a90-98b8-8a23a9931d36	a9cfc5cd-29ea-43ca-81a8-3a2b8f467cef.rna_seq.augmented_star_gene_counts.tsv	8efbea9026ea6e31616eb4f90fc86b69	4231457	validated
1af8fb08-9f78-4db3-92f5-ee4df320c12e	0245dddc-1b8b-499e-bb1f-3e4fdcc92ed9.rna_seq.augmented_star_gene_counts.tsv	b8faad926035ddbe44ea629d1c744094	4224466	validated
15c2c11b-42b9-43f0-a954-b1133a34fcad	83e461c5-1e19-4ff9-a9be-00a8e322cf98.rna_seq.augmented_star_gene_counts.tsv	8f7080fae67524040a904387f096d47b	4237954	validated
15672a8a-cdae-4d16-8909-7107b96e2503	6de456bc-5ef7-4c0c-9c9c-b7e9b38d0ecd.rna_seq.augmented_star_gene_counts.tsv	70c65d116250e9b2e20589060453e163	4237501	validated
1dbe1529-ecf8-4f00-8530-d51c4ef54bdf	2ddc7154-0517-4f25-b0e3-e4bc0922b120.wgs.ASCAT.gene_level.copy_number_variation.tsv	b033f838f3ef451576bc22f4216b01f6	3441771	validated
1dad0ba3-2d32-4c16-8333-09f03360379a	ad9e7b50-8e22-4fc8-90c8-430edc6c9c27.wgs.ASCAT.gene_level.copy_number_variation.tsv	e57a9db4f8cd720bca3cbd41eb51dcfd	3442775	validated
217b199d-2b74-463b-b6f0-2dbb75a304d0	9d6e5eb9-b0a4-4017-9507-a51e875ba13f.rna_seq.augmented_star_gene_counts.tsv	6789191de296745eb75ef71a20665c97	4235182	validated
1f97ca7e-a1f5-434e-8329-09f5f53f6a51	150c72b4-2110-4b6b-ac00-b90abd90deaa.wgs.ASCAT.gene_level.copy_number_variation.tsv	62172d12ad9740c3f316f0b634b26bc1	3442762	validated
21b06254-e14e-4f4d-b0d4-53ca245e7ea8	83b2d910-78a3-4b73-aafe-45191875256e.wgs.ASCAT.gene_level.copy_number_variation.tsv	b7f79fd104eb80c3fa92f1dea3e0c670	3442943	validated
21d21f1c-9490-4470-9e69-a6e4b629ce94	e0eda260-cf83-4cd4-8eee-56a839bf4712.rna_seq.augmented_star_gene_counts.tsv	1d8126eb9e1265fb4e17cb101714d583	4227608	validated
202e122e-1750-459f-b2ec-45c9b638962b	5b7ed330-580a-4939-bff8-2128d930ce73.rna_seq.augmented_star_gene_counts.tsv	4097bc7e65b80e27b52264629b1318c9	4228490	validated
d300b7ba-9731-4726-9445-aa3e7b799cb0	240a8e7c-fd1e-4c02-9333-732bd7c0ba28.rna_seq.augmented_star_gene_counts.tsv	be5219b000c354dc56630f4e6a5fe588	4238921	validated
fb39a893-54ac-46be-a175-a19f5ce13945	14e47ab1-80c3-4562-86b2-ee43cf90b8b9.wgs.ASCAT.gene_level.copy_number_variation.tsv	cfab80ed2bc0c8cb0f09d7896c32c3ca	3441263	validated
3fc2b15c-81d6-4bba-b7c1-d8aa0d225da2	d64ef1a2-125c-49a8-a490-07c37701bd95.rna_seq.augmented_star_gene_counts.tsv	4ea14e306553f0908ad6a6a23744f6bc	4236509	validated
1ea2f6d0-bd58-4339-b1ad-ae86865970ba	3a78e999-4a79-4320-8e87-81dfa104be0c.rna_seq.augmented_star_gene_counts.tsv	057a78a360c8b28b0fdf38be5dc63b85	4227186	validated
404c664a-aa54-42d3-b66e-ae9ea713f047	396d1056-6158-42b3-98ba-e5b785980895.wgs.ASCAT.gene_level.copy_number_variation.tsv	45b11263fdd4ba5b929396acdb3d2256	3442772	validated
31f99c06-58b3-43b7-94ed-9b67e15dbf29	ff2659cc-ccda-4c40-9268-907482258573.wgs.ASCAT.gene_level.copy_number_variation.tsv	10e3d674049a5363f9b0044906c89044	3442793	validated
44d09d92-6497-484c-84dd-c2559ecf5691	c2135afe-d109-4143-9f0c-bfe29f0a8bc3.wgs.ASCAT.gene_level.copy_number_variation.tsv	b86f473878cef57884d7f173305d77e3	3443551	validated
36c3a3fc-0c9c-4919-b16a-9a46f27bfacd	0d3d1930-22b1-4c1d-b176-6a40b4686a88.rna_seq.augmented_star_gene_counts.tsv	919982b9dd0de80e28f0d18683783bf8	4241359	validated
4ac2b293-a3c3-4441-b669-02a24518cab7	8e77f852-a1c4-48d8-a6ee-5781fe4f761f.rna_seq.augmented_star_gene_counts.tsv	7507fc717523918fe85a66681de347d8	4233661	validated
391f5d20-0adc-4c44-ac1f-c03abd5eb350	514aa2ae-6c49-4b89-9a44-0f87a80bf77f.rna_seq.augmented_star_gene_counts.tsv	dff69cf62497db79e6d184601b785e98	4238651	validated
3a02e0fa-959e-45a0-b2f9-16892fe4cadd	5fc33ea3-5008-4b88-b672-8358213db14c.rna_seq.augmented_star_gene_counts.tsv	102aefa7da48b701cacf820c76cc4393	4221027	validated
4aee42fb-000e-4fec-975f-69d8462fe73f	d2c607d1-6174-459e-873e-b878d0235c12.rna_seq.augmented_star_gene_counts.tsv	5327a5c0c248eb575a1310e82d18d64b	4236524	validated
43f94b67-a21e-4d2d-a6ad-e9b03f11c763	5f0475f6-305f-41c2-a72a-e76ad1c55011.wgs.ASCAT.gene_level.copy_number_variation.tsv	b4af542f07e53fed3608aef4f93d5617	3442790	validated
3c0c8a3f-a064-4086-9f5d-e67336b1e15b	1d6a3105-dca4-4421-9717-6d3518e90d54.rna_seq.augmented_star_gene_counts.tsv	241d2c6e2562f076089be550b7570b79	4228744	validated
3c5605f5-6c56-404f-918d-72852e4f19a2	f2ef991f-dad0-4f81-9f46-e6c59594f178.rna_seq.augmented_star_gene_counts.tsv	4df8b7bc87e531357441f29878f88f11	4230420	validated
3e4d61ca-e874-4efe-9037-9276da982a88	5154f42c-d4fa-4691-bd5a-e4ff03ce8d14.rna_seq.augmented_star_gene_counts.tsv	c895606f207cb5648e553c65a9c61f84	4229722	validated
3e75759e-9e29-4904-b02e-30fef3bf106a	8bb7f15f-babf-4d3a-abc6-c858efb80e36.rna_seq.augmented_star_gene_counts.tsv	2c491cd466cc954bc60ba2df216125c4	4234048	validated
32264529-2588-4efa-a7f4-91fbbfba423b	2426ea79-e08c-4686-b74e-d365cd227b79.rna_seq.augmented_star_gene_counts.tsv	c7834872c4b983d93f0388c1989c3530	4239367	validated
242e0144-b973-4608-8cd5-e61a62294bc3	527d14d2-242b-4840-bfe2-63fe38ec0074.wgs.ASCAT.gene_level.copy_number_variation.tsv	85f0fec55df6de2c42d8b186860203f9	3442790	validated
23c1d327-8b24-428d-8859-c255227f252f	19d1b700-c0c1-4482-83df-cb197073b373.rna_seq.augmented_star_gene_counts.tsv	2e7dc416861d09a8064349f5cb0caad9	4234232	validated
44b7898f-4a1a-4e16-b6df-3d92525b026e	5e93cf13-36d0-472c-8819-9b8cd31058d5.rna_seq.augmented_star_gene_counts.tsv	ff1ee8e645d07a6a01fb6225dd7a4d97	4231520	validated
44b25f2b-b9ff-4fd3-ad2c-7d31af39c29f	db5c156d-06c7-4cdf-8b81-fc1f98819119.wgs.ASCAT.gene_level.copy_number_variation.tsv	6442f23d0ad0d04608e57c820237c423	3441254	validated
40390549-49db-467f-be6d-6dea152d6b21	e318ead8-bfc1-451d-94c2-7e4211e217d6.rna_seq.augmented_star_gene_counts.tsv	bb5e69e5053b094d90fc66d2048c0ae6	4249951	validated
4086a57b-e41a-40fe-b2ba-8f337c00438f	eae9027b-5bdc-48ed-845a-4743128f8adf.rna_seq.augmented_star_gene_counts.tsv	093871605ccb22812bdbd24adaa8c477	4237406	validated
4558d507-e05a-4cff-8ce1-edb5b416e211	ba839ea8-17a4-4fb8-bd6c-873c129b5d10.rna_seq.augmented_star_gene_counts.tsv	215218b2783ef23739f094695df297ac	4226812	validated
259c5564-2ad3-4639-9f1f-62206dfbdb54	11b2a075-aa65-4704-a35e-61e5528ecfd9.rna_seq.augmented_star_gene_counts.tsv	f5cc72d06b4d9eedfa7fc5441137c6fc	4224746	validated
264541dd-c1b2-4d04-8553-aed23aafa546	f60fad1e-b00b-4f3e-8f2a-d63136f7c821.rna_seq.augmented_star_gene_counts.tsv	0453fde4125e733a89bd136f7fcdc47d	4220108	validated
4177e87d-f965-4f57-b759-8c1797d80332	399689f3-c9d9-41a4-b70f-6f4927c85791.rna_seq.augmented_star_gene_counts.tsv	ab2129684fa55bb8db791cef0b8c7975	4228899	validated
25b60a06-ff75-4ede-bec2-1e580bd69f65	00d0d6f5-c08d-4fb0-88d2-3cfceec7f235.rna_seq.augmented_star_gene_counts.tsv	a0fa6a0769c4178c17fad257dc7d5efc	4219398	validated
2703153e-f279-432b-a9f9-834fcd3e6a7e	9217e30b-d119-434a-990f-25a6369d64a2.wgs.ASCAT.gene_level.copy_number_variation.tsv	43b652fb9b5ba8f1f5172d5f58990553	3442911	validated
26ed770e-bb71-464d-a723-5f7920a2bca3	d6137777-b252-4166-9298-041eccc6f1da.rna_seq.augmented_star_gene_counts.tsv	d9aa6e4dfa2745a837ed724017bfcd7e	4228233	validated
278662ce-36ed-4461-a09d-25600fefdf7f	df6561e1-515d-4033-83f4-d722576ff811.rna_seq.augmented_star_gene_counts.tsv	c67c138866e114390d6f81e68341104d	4235349	validated
34e3b287-45f6-42ec-8f0e-0b93384c2571	62a0f0a9-fb80-4bd3-9e23-5231ed2e52cb.wgs.ASCAT.gene_level.copy_number_variation.tsv	0a1a05478a01228c3e7488de5f0f408b	3441248	validated
354da9d5-831b-42ab-9169-1517608c9dc5	eabcb5f9-1ab5-48f2-b731-4890e51b1ce4.rna_seq.augmented_star_gene_counts.tsv	a480c1fbd9f13bd993bd00a482341b7d	4235510	validated
355ece37-104b-43d1-a5e4-62cbed5ac0a4	2bb7066c-2629-432a-a972-91da79264296.rna_seq.augmented_star_gene_counts.tsv	b2bdc9cfe32c5c543bbcd7e24b8b3f43	4245948	validated
3548c5f5-d42b-4019-b28b-7837fbd5343e	29a4fac1-0b39-457a-9768-d0a27ce98edd.wgs.ASCAT.gene_level.copy_number_variation.tsv	2c63c670862fb177a45d7fd33a5f4286	3442781	validated
28c5e16f-0a55-4b87-a494-0c73b527bec5	040f7277-575d-490a-a4f0-e9fc82ca4a76.rna_seq.augmented_star_gene_counts.tsv	ef57014d7765cf97a983c9543991e82a	4232619	validated
28c4e11e-05cc-476b-9c17-97854f8f0533	9dd67ffb-40d2-4a27-bd17-b56222d20b42.rna_seq.augmented_star_gene_counts.tsv	b22d72ae942efb7878727d4fbae0920e	4231339	validated
287a49c3-5971-4e4a-a7e3-334607818d9d	990df765-f388-4c16-97e1-55294f4f0175.rna_seq.augmented_star_gene_counts.tsv	7dd9bea7ed94bfba9da46b7363698a39	4227458	validated
37f884ac-3b39-4e76-8f89-7471191b3c84	9a7e8d2c-75df-4071-9b5a-6854f29927b8.wgs.ASCAT.gene_level.copy_number_variation.tsv	e77e434b341f13147c8a0bdb1fc18661	3442790	validated
3740b99b-4991-459e-9a8c-1af5ad4e498c	ba88c86c-627e-4cc9-9a03-6f199cf3c803.rna_seq.augmented_star_gene_counts.tsv	5f1c452584c05518e5d740dd816e071b	4234609	validated
2b0c6ae3-7e59-4b22-87a5-09d6461a0b12	735ebe28-664d-4dc5-8d86-1e405e0f0756.rna_seq.augmented_star_gene_counts.tsv	0ea57ac2242acd0e37fb3b7a982069e1	4232214	validated
2b57079a-ec88-4966-8e56-647b7122a47c	cd635df8-8784-4ad6-ae83-4724a077988f.wgs.ASCAT.gene_level.copy_number_variation.tsv	7dc6853a2b019efdb0efb2f1e14baa7e	3442799	validated
293a5014-c866-487b-acf7-55a7637180ff	831981ec-5f70-475e-8fb1-a10485de65b0.rna_seq.augmented_star_gene_counts.tsv	93b2f7acbbadd12e9605804479ce682b	4232459	validated
2b896698-3b2a-4c84-9f48-50f01841164e	96ec5d49-0218-48ad-9e63-ac2e408d2d32.rna_seq.augmented_star_gene_counts.tsv	11e1c8552d654a6ec3e5a49af758ec9d	4245503	validated
2c07cc77-ae2d-4dca-90f9-2cf894990b5d	45cf5e08-ba9a-4ee7-b00c-b531ab7b4f28.rna_seq.augmented_star_gene_counts.tsv	1eda2330d641d1d1f4fd999996397714	4237181	validated
2c398776-64c5-462d-9968-c05ec5ee42e7	a4b443a8-7241-4ce1-8b52-29c338b61f2e.wgs.ASCAT.gene_level.copy_number_variation.tsv	852ba26e7625bbb24d5bd0d339036e4b	3442781	validated
2e0043c2-09d6-4499-b464-81db2ee4bbc7	45369480-8c9e-4fbd-871f-7f6b4e0cd682.rna_seq.augmented_star_gene_counts.tsv	a2aaab0c2d4c735931116b0d52240547	4242780	validated
2e21b101-55e6-4cf1-884d-b1c4910c16e6	d89ffc69-e823-4af4-8e28-94290d00646e.wgs.ASCAT.gene_level.copy_number_variation.tsv	ae19a8c54a8e2c4d23575ba2b2f5a13c	3442757	validated
3c219b92-a81b-4af7-aeb6-043fdfd56fd5	27cef13c-e561-47ee-b8c2-fcf494658ddc.rna_seq.augmented_star_gene_counts.tsv	2d7d68b17470580917f3a5a602c10240	4233170	validated
3caddfd8-aed3-4ab9-9670-35b553d384a2	b0f01acd-4031-48df-9db2-2a966018fcab.rna_seq.augmented_star_gene_counts.tsv	3e0b043487771c232012cb11a9e13c17	4233283	validated
2f5caac4-af8a-485f-bba8-de1de089e82d	a8084546-1aa8-4383-805b-684f19cd2625.rna_seq.augmented_star_gene_counts.tsv	a4a4c045e34b6e52f6abadd9689ce786	4236120	validated
2f130a6e-f3f7-489b-ac1b-1586946085d9	6ccc006e-8a51-4024-b43f-70dda47bdc1b.wgs.ASCAT.gene_level.copy_number_variation.tsv	35f4b09970bd0531d1c5b15d17120125	3442793	validated
