File ID	File Name	Data Category	Data Type	Project ID	Case ID	Sample ID	Sample Type
4d8dc244-d086-456a-98a9-00f7aa447eaa	4f7b7ba0-31a1-4ed2-8be0-548fe28e44e3.wgs.ASCAT.gene_level.copy_number_variation.tsv	Copy Number Variation	Gene Level Copy Number	CPTAC-3	C3N-02252, C3N-02252	C3N-02252-74, C3N-02252-31	Primary Tumor, Blood Derived Normal
5029a6c5-eee7-46a4-ab09-3dc12ca6941e	0312ffab-25d5-440f-97c7-10ebfd122fc4.wgs.ASCAT.gene_level.copy_number_variation.tsv	Copy Number Variation	Gene Level Copy Number	CPTAC-3	C3L-02957, C3L-02957	C3L-02957-31, C3L-02957-02	Blood Derived Normal, Primary Tumor
594b0f6e-9661-46b6-bd57-3a38ccad74ec	cfb5e396-b2fc-41be-8993-ec160d5b90ee.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	CPTAC-3	C3N-01419	C3N-01419-06	Solid Tissue Normal
9f148e41-6dcf-4832-a229-8783b5e9f747	7a6037ab-a49f-4469-8ec4-f6ff52a6e59a.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	CPTAC-3	C3N-00199	C3N-00199-02	Primary Tumor
7869bb5d-ff07-4302-9b32-f9941f1a081a	d5d1e392-b569-4545-aaa0-2ff0a3d196f2.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	CPTAC-3	C3N-02675	C3N-02675-04	Primary Tumor
b7cccf53-c439-46e7-973c-2a2f6fcb9331	6af50959-9fe5-4181-a616-bbaf1bc0f6fb.wgs.ASCAT.gene_level.copy_number_variation.tsv	Copy Number Variation	Gene Level Copy Number	CPTAC-3	C3N-00199, C3N-00199	C3N-00199-02, C3N-00199-31	Primary Tumor, Blood Derived Normal
c10445a6-a745-4b0e-80e9-aafea118363d	1cc801a4-552e-4709-a144-9217b7e9fd07.wgs.ASCAT.gene_level.copy_number_variation.tsv	Copy Number Variation	Gene Level Copy Number	CPTAC-3	C3N-02675, C3N-02675	C3N-02675-31, C3N-02675-04	Blood Derived Normal, Primary Tumor
c2315933-2dc3-4f7e-9983-c0697cbc4a0b	6a1cadb4-dbeb-4df6-9db2-5eac8b99c17e.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	CPTAC-3	C3L-02649	C3L-02649-06	Solid Tissue Normal
7fc8ca15-8187-49ad-88ff-d14a7c4c8853	311d290a-1465-489c-b842-d95ca66c74a5.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	CPTAC-3	C3L-02649	C3L-02649-04	Primary Tumor
b723b4bd-16fe-4a05-8474-c5663a5b7fc7	dac3ff39-1b87-4be4-8d11-a50e2356e189.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	CPTAC-3	C3N-03225	C3N-03225-01	Primary Tumor
461d2735-82c4-4472-b963-e1488840492b	ac158cec-32cb-45a0-911d-7dec3811fd74.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	CPTAC-3	C3L-00368	C3L-00368-06	Solid Tissue Normal
16b80e87-c15f-424b-a9ee-e875eed195d8	48a3301d-9ee9-48db-84df-ee615bf29f02.wgs.ASCAT.gene_level.copy_number_variation.tsv	Copy Number Variation	Gene Level Copy Number	CPTAC-3	C3N-02149, C3N-02149, C3N-02149	C3N-02149-71, C3N-02149-02, C3N-02149-31	Blood Derived Normal, Primary Tumor, Blood Derived Normal
0e7e0fdc-d14b-438f-a73e-8b3985f75e9c	8e061784-782d-4c3e-a67c-8eacced28b1f.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	CPTAC-3	C3N-02145	C3N-02145-07	Solid Tissue Normal
61dc31d4-aebb-4094-adf8-7577a9f1f2ed	b650ad4a-1ba7-41eb-b6bb-9ba630694b5e.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	CPTAC-3	C3N-02145	C3N-02145-03	Primary Tumor
186314d8-682f-419d-b9f8-4163a4d41e3c	ed6638fd-d3ab-4e2b-8f6e-f913be68f5f0.wgs.ASCAT.gene_level.copy_number_variation.tsv	Copy Number Variation	Gene Level Copy Number	CPTAC-3	C3N-02145, C3N-02145, C3N-02145	C3N-02145-31, C3N-02145-03, C3N-02145-71	Blood Derived Normal, Primary Tumor, Blood Derived Normal
343d36b9-64db-4092-aed2-c8b3dad8c2a6	f07536ba-3ffb-4e8f-aa4c-ced459dda974.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	CPTAC-3	C3L-00904	C3L-00904-01	Primary Tumor
3d3a7a73-5484-492a-8434-62f605a73c47	62aac655-602a-40e2-9b52-5f107f0f7188.wgs.ASCAT.gene_level.copy_number_variation.tsv	Copy Number Variation	Gene Level Copy Number	CPTAC-3	C3L-00904, C3L-00904	C3L-00904-01, C3L-00904-31	Primary Tumor, Blood Derived Normal
1d71bc23-f5b5-4920-8cd4-4f9ad54f2096	cdbc6d96-7ec7-404e-8fc6-548738185379.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	CPTAC-3	C3N-00704	C3N-00704-03	Solid Tissue Normal
26feb4a7-002a-46de-81ba-40b18afe2cfc	bc79f5b3-0a60-4468-a719-1a30a49bbd75.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	CPTAC-3	C3N-00704, C3N-00704	C3N-00704-02, C3N-00704-01	Primary Tumor, Primary Tumor
83414dd7-1193-49ff-ae19-fbc804ae2185	e5f0b844-4556-4190-a90a-1d296818ce16.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	CPTAC-3	C3N-01411	C3N-01411-06	Solid Tissue Normal
800485f0-f2d0-4fd2-924e-c0115ed1e2ad	d6e6c441-1541-4cd9-97de-0536e89a9f81.wgs.ASCAT.gene_level.copy_number_variation.tsv	Copy Number Variation	Gene Level Copy Number	CPTAC-3	C3N-01411, C3N-01411, C3N-01411	C3N-01411-04, C3N-01411-31, C3N-01411-71	Primary Tumor, Blood Derived Normal, Blood Derived Normal
62a31fe9-37df-432f-be85-8bd0f2c9437d	24bedf78-07cc-489b-83e8-9508046cd07f.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	CPTAC-3	C3N-02192	C3N-02192-06	Solid Tissue Normal
50ab8fbe-e572-40c5-86d3-d0134b2c074a	8e11e2bc-d024-4ec1-bf4e-b2844df53166.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	CPTAC-3	C3L-02348	C3L-02348-02	Primary Tumor
34e3b287-45f6-42ec-8f0e-0b93384c2571	62a0f0a9-fb80-4bd3-9e23-5231ed2e52cb.wgs.ASCAT.gene_level.copy_number_variation.tsv	Copy Number Variation	Gene Level Copy Number	CPTAC-3	C3L-02961, C3L-02961	C3L-02961-31, C3L-02961-01	Blood Derived Normal, Primary Tumor
d90f74ef-a9d3-4e68-b4d4-17dddd822391	7428fad8-6e5f-4894-bf53-48f0ff2a4efc.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	CPTAC-3	C3N-00547	C3N-00547-01	Primary Tumor
2b754043-dcac-4bd9-a993-0dafd96049e3	bf558e10-93c6-43c5-a66b-ff94c4c3c803.wgs.ASCAT.gene_level.copy_number_variation.tsv	Copy Number Variation	Gene Level Copy Number	CPTAC-3	C3N-00547, C3N-00547	C3N-00547-01, C3N-00547-71	Primary Tumor, Blood Derived Normal
8c5c4975-fdf5-482b-855d-e946c1151bc6	588bd50f-1bbc-4fec-ace8-75bd5666d125.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	CPTAC-3	C3L-04391	C3L-04391-02	Primary Tumor
fefb2a51-9eff-464a-bb88-99b886e31698	ada63890-c4ed-4c3c-a1fc-2c7c1c77aaf8.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	CPTAC-3	C3N-03202, C3N-03202	C3N-03202-02, C3N-03202-01	Primary Tumor, Primary Tumor
71bbb99c-19ce-419d-87d6-bd333c1aecf7	233c3164-1b1a-41e0-9897-738545c10607.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	CPTAC-3	C3N-03202	C3N-03202-03	Solid Tissue Normal
c976274c-090e-45b1-a40e-852c616a47be	485d9f58-e61b-4d7b-b4a1-9e58b992065c.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	CPTAC-3	C3L-01924, C3L-01924	C3L-01924-03, C3L-01924-05	Primary Tumor, Primary Tumor
40709219-4df0-4565-a9c7-ce70e0d1f0dc	6c657e27-3eb5-4cdd-a312-0cfbac01bb71.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	CPTAC-3	C3N-02374	C3N-02374-03	Solid Tissue Normal
66e65989-bca7-401f-bd45-038e34381ede	7479df63-3e62-4197-9739-67540ef7687f.wgs.ASCAT.gene_level.copy_number_variation.tsv	Copy Number Variation	Gene Level Copy Number	CPTAC-3	C3L-03969, C3L-03969, C3L-03969, C3L-03969	C3L-03969-05, C3L-03969-04, C3L-03969-31, C3L-03969-03	Primary Tumor, Primary Tumor, Blood Derived Normal, Primary Tumor
ea7375d5-dc6c-4d71-ab75-0a7dccf7ff87	45adcc49-9c40-4590-8154-65b903224a5a.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	CPTAC-3	C3L-03969, C3L-03969, C3L-03969	C3L-03969-08, C3L-03969-06, C3L-03969-07	Solid Tissue Normal, Solid Tissue Normal, Solid Tissue Normal
d1cd32d0-a9d5-4225-86a5-9309e42a2ef1	c639b9d1-95f0-4853-aaa9-43b634492f51.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	CPTAC-3	C3L-03969, C3L-03969, C3L-03969	C3L-03969-05, C3L-03969-04, C3L-03969-03	Primary Tumor, Primary Tumor, Primary Tumor
f907c91a-afdf-41b1-862c-20bfe7787a74	8534c816-e466-481d-bb84-2e97ef87c126.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	CPTAC-3	C3L-01683	C3L-01683-04	Solid Tissue Normal
a5a27069-4b2b-4156-85a1-2c5cf7e4ce70	6a7c7dd7-ba60-4968-8c25-2708b3936348.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	CPTAC-3	C3N-03764	C3N-03764-09	Solid Tissue Normal
2c07cc77-ae2d-4dca-90f9-2cf894990b5d	45cf5e08-ba9a-4ee7-b00c-b531ab7b4f28.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	CPTAC-3	C3N-03054	C3N-03054-01	Primary Tumor
9f4a87cf-4651-4ce8-ab4e-316ed6d96379	152fb4a9-b54c-4578-b349-f845b2dcafb1.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	CPTAC-3	C3N-03764	C3N-03764-02	Primary Tumor
878053b9-af35-40a0-9f6d-f844ac7354c4	fb0ffae1-0a43-4c15-a94e-01b9f11cdf82.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	CPTAC-3	C3N-00580	C3N-00580-06	Solid Tissue Normal
f56c288f-e18a-4886-bcc9-8802e8d78029	bca548ca-64e8-466d-a8c2-325ff3aa4328.wgs.ASCAT.gene_level.copy_number_variation.tsv	Copy Number Variation	Gene Level Copy Number	CPTAC-3	C3N-00580, C3N-00580	C3N-00580-03, C3N-00580-71	Primary Tumor, Blood Derived Normal
e51f7203-836d-4370-8de4-62c23c2d203b	f38ebe27-48bc-4cac-a587-a51599390d53.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	CPTAC-3	C3L-02619	C3L-02619-01	Primary Tumor
f6c2622e-51e0-40f4-b174-953383079f9e	923740d7-6868-461a-a5f6-8dc60322dfd1.wgs.ASCAT.gene_level.copy_number_variation.tsv	Copy Number Variation	Gene Level Copy Number	CPTAC-3	C3N-02380, C3N-02380, C3N-02380	C3N-02380-01, C3N-02380-71, C3N-02380-02	Primary Tumor, Blood Derived Normal, Primary Tumor
7bc9bfe5-8362-447b-9395-d5c496d17fc3	6d84e1fc-73a2-4361-8c6c-175d6c6e3193.wgs.ASCAT.gene_level.copy_number_variation.tsv	Copy Number Variation	Gene Level Copy Number	CPTAC-3	C3N-01413, C3N-01413, C3N-01413	C3N-01413-31, C3N-01413-71, C3N-01413-01	Blood Derived Normal, Blood Derived Normal, Primary Tumor
36c3a3fc-0c9c-4919-b16a-9a46f27bfacd	0d3d1930-22b1-4c1d-b176-6a40b4686a88.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	CPTAC-3	C3N-02919	C3N-02919-06	Solid Tissue Normal
13ef0768-c869-4adf-b8d8-2c93257c3eba	2c319d8c-632a-4219-896d-21c324e76b57.wgs.ASCAT.gene_level.copy_number_variation.tsv	Copy Number Variation	Gene Level Copy Number	CPTAC-3	C3N-03204, C3N-03204	C3N-03204-31, C3N-03204-01	Blood Derived Normal, Primary Tumor
3763967f-32cf-431d-bea2-9492736c4d57	32ea0563-1fe9-40e2-8262-bd117b410d2d.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	CPTAC-3	C3N-03204	C3N-03204-01	Primary Tumor
2703153e-f279-432b-a9f9-834fcd3e6a7e	9217e30b-d119-434a-990f-25a6369d64a2.wgs.ASCAT.gene_level.copy_number_variation.tsv	Copy Number Variation	Gene Level Copy Number	CPTAC-3	C3N-02919, C3N-02919	C3N-02919-02, C3N-02919-71	Primary Tumor, Blood Derived Normal
14ee445c-f96e-4d2f-965a-174f4b7707ec	c2205f51-6fc5-43d3-9e46-29d0a62434e0.wgs.ASCAT.gene_level.copy_number_variation.tsv	Copy Number Variation	Gene Level Copy Number	CPTAC-3	C3N-02423, C3N-02423, C3N-02423	C3N-02423-02, C3N-02423-71, C3N-02423-01	Primary Tumor, Blood Derived Normal, Primary Tumor
84ba64ac-dac6-48db-9192-bd3c5d6ea5d2	266c2f15-99fe-4abf-b7bf-089cca9e6baa.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	CPTAC-3	C3N-02423	C3N-02423-03	Solid Tissue Normal
5279f3a9-c7c7-4f32-97ce-7877466d0774	0e0691d9-27b9-45b3-a857-40eeb3134e9b.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	CPTAC-3	C3N-02423, C3N-02423	C3N-02423-02, C3N-02423-01	Primary Tumor, Primary Tumor
bc30bab8-b9ed-47cc-8770-a46bb253bb9c	57c844d4-c8cf-42ec-9fd9-6d84be220fe6.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	CPTAC-3	C3N-02587, C3N-02587	C3N-02587-02, C3N-02587-01	Primary Tumor, Primary Tumor
78a111fd-3887-42ba-b1ee-a5764947cc3b	02b1f7a6-e36f-4930-a02f-c447cb3b0133.wgs.ASCAT.gene_level.copy_number_variation.tsv	Copy Number Variation	Gene Level Copy Number	CPTAC-3	C3N-00545, C3N-00545	C3N-00545-71, C3N-00545-03	Blood Derived Normal, Primary Tumor
cb778bc8-0e0e-41fe-9f4f-59b7adaee7db	8b786afe-5f74-4c3b-a6e9-f0a869c376bf.wgs.ASCAT.gene_level.copy_number_variation.tsv	Copy Number Variation	Gene Level Copy Number	CPTAC-3	C3N-00545, C3N-00545	C3N-00545-01, C3N-00545-71	Primary Tumor, Blood Derived Normal
28a8fbb6-dd5a-4aa6-983a-20c33f2d8ed6	0254d76e-9318-41d2-8028-60d965d8723a.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	CPTAC-3	C3N-02283	C3N-02283-02	Primary Tumor
7c4dbc54-ec5f-4765-909d-aca80958c161	2ebe4804-77a8-42fa-ae91-8e1382a54d79.wgs.ASCAT.gene_level.copy_number_variation.tsv	Copy Number Variation	Gene Level Copy Number	CPTAC-3	C3L-01606, C3L-01606	C3L-01606-31, C3L-01606-01	Blood Derived Normal, Primary Tumor
98d8f52a-4dee-422a-8dbc-f2264431c2b8	7c6b0b12-2caf-4bff-8e9b-050f1f903a16.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	CPTAC-3	C3L-01606	C3L-01606-06	Solid Tissue Normal
a2ec17fe-7e18-4b9a-805d-d9471b37a437	38757014-3621-432b-8e6d-81601d742de7.wgs.ASCAT.gene_level.copy_number_variation.tsv	Copy Number Variation	Gene Level Copy Number	CPTAC-3	C3L-02549, C3L-02549	C3L-02549-02, C3L-02549-31	Primary Tumor, Blood Derived Normal
cdf7d753-dfcc-42e9-a60f-72b667c61016	08eee89e-2ca5-47ca-9e1d-b7e69cc55c8a.wgs.ASCAT.gene_level.copy_number_variation.tsv	Copy Number Variation	Gene Level Copy Number	CPTAC-3	C3N-00579, C3N-00579	C3N-00579-71, C3N-00579-02	Blood Derived Normal, Primary Tumor
b1060112-48fb-4c0d-a941-e43d58acc73e	8ed26846-12d6-462d-be1a-521ef4bf2c81.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	CPTAC-3	C3N-02572, C3N-02572	C3N-02572-01, C3N-02572-02	Primary Tumor, Primary Tumor
87db2f51-5565-4904-a158-08180ce0da83	eadb4ebe-0755-48d9-8513-61eda12cf87d.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	CPTAC-3	C3N-00579	C3N-00579-02	Primary Tumor
ae37b289-893c-436f-b896-f3ab0c18ba7e	40ddf736-9f26-4c0c-9fb9-597760188a3e.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	CPTAC-3	C3N-02572	C3N-02572-03	Solid Tissue Normal
98388ffa-735f-40c1-932b-08d76acdfc75	08577563-b647-4aa8-b90c-4fb0837de4f7.wgs.ASCAT.gene_level.copy_number_variation.tsv	Copy Number Variation	Gene Level Copy Number	CPTAC-3	C3N-02435, C3N-02435	C3N-02435-01, C3N-02435-31	Primary Tumor, Blood Derived Normal
ec95a8df-d3f9-432d-af86-d5be5b697634	26b67dc4-ea6e-4680-909c-49617b8ddf0f.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	CPTAC-3	C3L-00279	C3L-00279-05	Solid Tissue Normal
8748bca4-9e1a-42c0-9764-40101312c84e	ed77996c-2354-4dca-8262-a326dff7a3b2.wgs.ASCAT.gene_level.copy_number_variation.tsv	Copy Number Variation	Gene Level Copy Number	CPTAC-3	C3L-00279, C3L-00279, C3L-00279	C3L-00279-03, C3L-00279-31, C3L-00279-02	Primary Tumor, Blood Derived Normal, Primary Tumor
cf8c6bb3-16a3-4674-a45d-705772217265	b89ba0b1-1203-462c-bf42-78c30af67372.wgs.ASCAT.gene_level.copy_number_variation.tsv	Copy Number Variation	Gene Level Copy Number	CPTAC-3	C3N-02000, C3N-02000, C3N-02000	C3N-02000-71, C3N-02000-02, C3N-02000-01	Blood Derived Normal, Primary Tumor, Primary Tumor
2b70be3a-c6f2-4933-be0e-31e77d8b8228	dd4c3aa6-090c-4e99-9d76-dba1201050fd.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	CPTAC-3	C3N-02000, C3N-02000	C3N-02000-02, C3N-02000-01	Primary Tumor, Primary Tumor
0573a957-63fe-427b-978c-1b811f3b3a25	bb503e5f-ae3b-4cf6-9a62-f650578d3e9a.wgs.ASCAT.gene_level.copy_number_variation.tsv	Copy Number Variation	Gene Level Copy Number	CPTAC-3	C3N-00737, C3N-00737, C3N-00737	C3N-00737-31, C3N-00737-03, C3N-00737-01	Blood Derived Normal, Primary Tumor, Primary Tumor
9ed88957-0991-432d-956a-5317efbbc5b5	153de713-b53b-48c3-a29a-d05b351355fd.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	CPTAC-3	C3N-00737, C3N-00737	C3N-00737-03, C3N-00737-01	Primary Tumor, Primary Tumor
e94ee4c0-43bb-4fee-aced-1fe6e9b1408f	c30f726b-4a8f-4bcc-918f-84cdf88755e1.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	CPTAC-3	C3L-00080	C3L-00080-06	Solid Tissue Normal
7b3963c1-3057-44f3-983b-328a1b703920	3042f983-b8b0-4808-a25e-289a777664e6.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	CPTAC-3	C3L-00080	C3L-00080-01	Primary Tumor
f8940207-13e2-4eea-bd8e-0f3658c29593	c4b2c7c0-823a-413e-9ae5-e9c80a7844d4.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	CPTAC-3	C3L-00913	C3L-00913-03	Primary Tumor
a93e118f-b35d-496d-8627-aa3a754589c8	f5112689-4c8b-4baf-9ba2-33e98f23b02d.wgs.ASCAT.gene_level.copy_number_variation.tsv	Copy Number Variation	Gene Level Copy Number	CPTAC-3	C3L-00913, C3L-00913	C3L-00913-31, C3L-00913-03	Blood Derived Normal, Primary Tumor
dbd7099f-ea3e-4b29-a7b3-dfeca0aa2970	5b831d4a-e3b9-4c64-ad8d-f5eca3519422.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	CPTAC-3	C3L-01632	C3L-01632-06	Solid Tissue Normal
bb6289cf-4cb3-43ee-816e-1eab7d5749d9	805fc6e7-4b34-4166-b490-700e7e2a77bf.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	CPTAC-3	C3N-01416	C3N-01416-03	Primary Tumor
07ecb69b-ba00-430c-bbc6-66cc711d7888	ba6aa3ec-8b8c-4e81-9c94-1728bb842486.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	CPTAC-3	C3N-02828	C3N-02828-06	Solid Tissue Normal
9529e541-f035-4274-885f-f530af1d87d0	8dab4b96-0be9-4b3b-8bc5-f21494b6d628.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	CPTAC-3	C3N-02828	C3N-02828-01	Primary Tumor
ac44ccf1-663a-409a-9b78-a1764106e29f	452aeaa2-575b-46aa-b8b3-07158cf2bf03.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	CPTAC-3	C3N-01194	C3N-01194-04	Primary Tumor
0163d0f3-46a7-46d2-8ea3-4bf917db2abd	3969d0b0-0e63-4b7e-abb6-5732959f09b2.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	CPTAC-3	C3N-01025	C3N-01025-06	Solid Tissue Normal
6c2750fe-530d-44a5-9a21-839ba75d985e	0e3a446a-4ee8-4f45-ae16-67f1a8c6a3bd.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	CPTAC-3	C3L-01330	C3L-01330-04	Solid Tissue Normal
dd7b14a4-9c21-4b52-b094-296340a246f1	55d85ac1-210a-4d6e-9ffc-f07e42456dcd.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	CPTAC-3	C3L-00422, C3L-00422	C3L-00422-02, C3L-00422-01	Primary Tumor, Primary Tumor
a5baaae5-6303-4ed9-9693-fe7f9f071980	d5425551-753a-4962-b384-57a47e7ebc4b.wgs.ASCAT.gene_level.copy_number_variation.tsv	Copy Number Variation	Gene Level Copy Number	CPTAC-3	C3L-02129, C3L-02129, C3L-02129, C3L-02129	C3L-02129-03, C3L-02129-02, C3L-02129-31, C3L-02129-01	Primary Tumor, Primary Tumor, Blood Derived Normal, Primary Tumor
d300b7ba-9731-4726-9445-aa3e7b799cb0	240a8e7c-fd1e-4c02-9333-732bd7c0ba28.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	CPTAC-3	C3L-02129, C3L-02129, C3L-02129	C3L-02129-03, C3L-02129-02, C3L-02129-01	Primary Tumor, Primary Tumor, Primary Tumor
c1f94292-cee6-4499-bced-568e4a96bbd6	d4ab39dc-a56b-478a-8498-b1d6ddbde894.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	CPTAC-3	C3N-02715	C3N-02715-02	Primary Tumor
f1ba043b-40ae-4505-bf49-c8c28a8a97d7	80125799-ecc2-4b76-a774-282cf70ad339.wgs.ASCAT.gene_level.copy_number_variation.tsv	Copy Number Variation	Gene Level Copy Number	CPTAC-3	C3N-02003, C3N-02003, C3N-02003	C3N-02003-01, C3N-02003-71, C3N-02003-02	Primary Tumor, Blood Derived Normal, Primary Tumor
6493fd64-b27b-446d-9107-277021a596c1	907ec3ef-36fb-4125-8369-dc1e409f120e.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	CPTAC-3	C3N-02155	C3N-02155-06	Solid Tissue Normal
bf23dc5b-88dc-4af3-93a8-7765f865cf67	55ee3d0e-2d95-45fb-8ed1-bf4a8cea7382.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	CPTAC-3	C3N-02155	C3N-02155-03	Primary Tumor
9f4b5291-ac4c-4079-be8b-7ddfb7c58dd1	92c0d55d-f36f-43ae-9ee6-90f23fcd5e83.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	CPTAC-3	C3N-04162	C3N-04162-06	Solid Tissue Normal
13cc8ef3-724e-493b-a1b8-d63ae76330dd	b785fe96-066f-4ee1-8090-50902b388d7e.wgs.ASCAT.gene_level.copy_number_variation.tsv	Copy Number Variation	Gene Level Copy Number	CPTAC-3	C3N-01846, C3N-01846, C3N-01846	C3N-01846-01, C3N-01846-31, C3N-01846-71	Primary Tumor, Blood Derived Normal, Blood Derived Normal
55c2558a-7cc4-4d44-85ae-f971a29ca2c7	d93fef43-bbe6-4655-8c01-4bf0abb50034.wgs.ASCAT.gene_level.copy_number_variation.tsv	Copy Number Variation	Gene Level Copy Number	CPTAC-3	C3L-00893, C3L-00893	C3L-00893-02, C3L-00893-31	Primary Tumor, Blood Derived Normal
018f8802-127f-4e25-a14c-46caa3e4daa1	ae919277-c567-435f-95f6-be8e8438c60b.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	CPTAC-3	C3N-01846	C3N-01846-06	Solid Tissue Normal
4d2d8dc2-ae4a-4721-892a-9e90cdadd1db	5a51862e-8098-48e5-909b-569f964f08ec.wgs.ASCAT.gene_level.copy_number_variation.tsv	Copy Number Variation	Gene Level Copy Number	CPTAC-3	C3L-00510, C3L-00510, C3L-00510	C3L-00510-03, C3L-00510-02, C3L-00510-31	Primary Tumor, Primary Tumor, Blood Derived Normal
76fbd7d1-a300-4d63-9dcf-214ea7dc3857	d26be572-e366-454e-92c1-d2f29e4ad689.wgs.ASCAT.gene_level.copy_number_variation.tsv	Copy Number Variation	Gene Level Copy Number	CPTAC-3	C3N-00572, C3N-00572	C3N-00572-04, C3N-00572-71	Primary Tumor, Blood Derived Normal
1a2c05e5-adb0-4022-b459-5d6555d1ddcc	8215e3ed-ca48-4f0a-8dea-3a10bfef0900.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	CPTAC-3	C3N-00572	C3N-00572-04	Primary Tumor
